date,time,location,wp,gps,lat,lon,cw1,cw2,ht,bd1,bd2,buds,flowers,pods,seeds,resprout,rhizobia,disturbed,bipinnate,notes
06/12/2017,NA,Tokai,138,NA,-34.05974823,18.41476246,0.08,0.08,0.97,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,139,NA,-34.05975465,18.41475513,0.27,0.32,1.51,0.006,0.006,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,140,NA,-34.05976107,18.41474781,0.78,0.1,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,141,NA,-34.05976749,18.41474048,0.47,0.1,0.65,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,142,NA,-34.05977391,18.41473315,0.35,0.21,0.8,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,143,NA,-34.05978033,18.41472583,0.46,0.4,0.99,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,144,NA,-34.05978675,18.4147185,0.61,0.05,0.95,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,145,NA,-34.05979317,18.41471118,0.53,0.06,1.13,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,146,NA,-34.05979959,18.41470385,0.35,0.02,0.79,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,147,NA,-34.05980601,18.41469652,0.34,0.12,0.57,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,148,NA,-34.05981243,18.4146892,0.39,0.03,0.86,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,149,NA,-34.05981885,18.41468187,0.49,0.05,0.69,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,150,NA,-34.05982527,18.41467455,0.52,0.24,0.95,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,151,NA,-34.05983169,18.41466722,0.42,0.54,0.97,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,152,NA,-34.05983811,18.41465989,0.48,0.22,0.99,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,153,NA,-34.05984453,18.41465257,0.31,0.56,0.71,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,154,NA,-34.05985095,18.41464524,0.6,0.07,0.82,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,155,NA,-34.05985737,18.41463792,0.6,0.22,1.29,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,156,NA,-34.05986379,18.41463059,0.44,0.05,1,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,157,NA,-34.05987021,18.41462326,0.89,0.45,1.8,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,158,NA,-34.05987664,18.41461594,0.8,0.3,1.5,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,159,NA,-34.05988306,18.41460861,0.16,0.2,0.15,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,160,NA,-34.05988948,18.41460129,0.93,0.42,1.81,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,161,NA,-34.0598959,18.41459396,0.7,0.03,2.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,162,NA,-34.05990232,18.41458663,0.5,0.36,1.7,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,163,NA,-34.05990874,18.41457931,1.2,0.39,2.7,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,164,NA,-34.05991516,18.41457198,0.15,0.17,0.25,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,165,NA,-34.05992158,18.41456465,0.17,0.1,0.23,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,166,NA,-34.059928,18.41455733,0.15,0.68,0.2,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,167,NA,-34.05993442,18.41455,0.5,0.35,0.67,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,168,NA,-34.05994084,18.41454268,0.58,0.53,0.7,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,169,NA,-34.05994726,18.41453535,0.25,0.6,0.4,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,170,NA,-34.05995368,18.41452802,0.15,0.44,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,171,NA,-34.0599601,18.4145207,0.5,0.15,0.9,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,172,NA,-34.05996652,18.41451337,0.15,0.23,0.5,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,173,NA,-34.05997294,18.41450605,0.6,1.9,1.3,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,174,NA,-34.05997936,18.41449872,0.5,0.4,1.26,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,175,NA,-34.05998578,18.41449139,0.18,0.4,0.39,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,176,NA,-34.0599922,18.41448407,0.16,0.9,0.45,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,177,NA,-34.05999862,18.41447674,0.16,0.52,0.45,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,178,NA,-34.06000504,18.41446942,0.16,0.78,0.45,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,179,NA,-34.06001146,18.41446209,0.08,0.47,0.3,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,180,NA,-34.06001788,18.41445476,0.08,0.35,0.3,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,181,NA,-34.0600243,18.41444744,0.6,0.46,1.35,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,182,NA,-34.06003072,18.41444011,0.45,0.61,1.25,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,183,NA,-34.06003714,18.41443279,0.43,0.53,0.73,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,184,NA,-34.06004356,18.41442546,0.25,0.35,0.57,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,185,NA,-34.06004998,18.41441813,0.83,0.34,0.26,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,186,NA,-34.0600564,18.41441081,0.64,0.39,0.26,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,187,NA,-34.06006282,18.41440348,0.38,0.37,0.26,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,188,NA,-34.06006924,18.41439615,0.47,0.63,0.26,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,189,NA,-34.06007566,18.41438883,0.69,0.22,1.1,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,190,NA,-34.06008208,18.4143815,0.31,0.45,1.5,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,191,NA,-34.0600885,18.41437418,0.08,0.4,0.77,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,192,NA,-34.06009493,18.41436685,0.27,0.25,0.96,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,193,NA,-34.06010135,18.41435952,0.21,0.16,0.08,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,194,NA,-34.06010777,18.4143522,0.05,0.13,0.13,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,195,NA,-34.06011419,18.41434487,0.1,0.24,0.13,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,196,NA,-34.06012061,18.41433755,0.13,0.17,0.15,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,197,NA,-34.06012703,18.41433022,0.045,0.11,0.05,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,198,NA,-34.06013345,18.41432289,0.19,0.2,0.12,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,199,NA,-34.06013987,18.41431557,0.045,0.07,0.06,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,200,NA,-34.06014629,18.41430824,0.045,0.1,0.04,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Pulled, Could be incorrect bd, probably supposed to be 0.01 m"
06/12/2017,NA,Tokai,201,NA,-34.06015271,18.41430092,0.19,0.19,0.16,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,202,NA,-34.06015913,18.41429359,0.09,0.21,0.11,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,203,NA,-34.06016555,18.41428626,0.08,0.1,0.095,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,204,NA,-34.06017197,18.41427894,0.13,0.12,0.08,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,205,NA,-34.06017839,18.41427161,0.1,0.15,0.09,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,206,NA,-34.06018481,18.41426429,0.08,0.15,0.09,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,207,NA,-34.06019123,18.41425696,0.27,0.3,0.15,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,208,NA,-34.06019765,18.41424963,0.67,0.76,0.5,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Pulled, Could be incorrect bd, probably supposed to be 0.01 m"
06/12/2017,NA,Tokai,209,NA,-34.06020407,18.41424231,0.15,0.22,0.18,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,210,NA,-34.06021049,18.41423498,0.085,0.085,0.026,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,211,NA,-34.06021691,18.41422765,0.034,0.22,0.038,0.0047,0.0047,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,212,NA,-34.06022333,18.41422033,0.025,0.09,0.025,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,213,NA,-34.06022975,18.414213,0.02,0.18,0.024,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,214,NA,-34.06023617,18.41420568,0.026,0.28,0.024,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,215,NA,-34.06024259,18.41419835,0.019,0.11,0.02,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,216,NA,-34.06024901,18.41419102,0.029,0.22,0.026,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,217,NA,-34.06025543,18.4141837,0.019,0.12,0.02,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,218,NA,-34.06026185,18.41417637,0.026,0.11,0.027,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,219,NA,-34.06026827,18.41416905,0.016,0.15,0.025,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,220,NA,-34.06027469,18.41416172,0.019,0.36,0.022,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,221,NA,-34.06028111,18.41415439,0.02,0.15,0.027,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,222,NA,-34.06028753,18.41414707,0.017,0.17,0.019,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,223,NA,-34.06029395,18.41413974,0.026,0.245,0.025,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,224,NA,-34.06030037,18.41413242,0.02,0.13,0.02,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,225,NA,-34.06030679,18.41412509,0.05,0.13,0.06,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,226,NA,-34.06031321,18.41411776,0.49,0.24,0.2,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,227,NA,-34.06031964,18.41411044,0.08,0.21,0.11,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,228,NA,-34.06032606,18.41410311,0.1,0.15,0.11,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,229,NA,-34.06033248,18.41409579,0.1,0.2,0.12,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,230,NA,-34.0603389,18.41408846,0.08,0.24,0.1,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,231,NA,-34.06034532,18.41408113,0.13,0.1,0.09,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,232,NA,-34.06035174,18.41407381,0.09,0.14,0.06,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,233,NA,-34.06035816,18.41406648,0.08,0.17,0.1,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,234,NA,-34.06036458,18.41405915,0.1,0.42,0.11,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,235,NA,-34.060371,18.41405183,0.23,0.48,0.15,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,236,NA,-34.06037742,18.4140445,0.09,0.27,0.23,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,237,NA,-34.06038384,18.41403718,0.09,0.41,0.19,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,238,NA,-34.06039026,18.41402985,0.12,0.18,0.06,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,239,NA,-34.06039668,18.41402252,0.1,0.26,0.17,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,240,NA,-34.0604031,18.4140152,0.18,0.27,0.19,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
06/12/2017,NA,Tokai,241,NA,-34.06040952,18.41400787,0.09,0.19,0.08,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,Pulled
23/08/2018,12:06:44,Tokai,1,NA,-34.05935,18.41535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:07:46,Tokai,2,NA,-34.05934,18.41537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:08:09,Tokai,3,NA,-34.05935,18.41537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:09:04,Tokai,4,NA,-34.05938,18.41536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:09:18,Tokai,5,NA,-34.05938,18.41536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:09:51,Tokai,6,NA,-34.05939,18.41538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:10:13,Tokai,7,NA,-34.05939,18.41536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:10:42,Tokai,8,NA,-34.05939,18.41538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:11:01,Tokai,9,NA,-34.05939,18.41537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:11:13,Tokai,10,NA,-34.05939,18.41536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:11:24,Tokai,11,NA,-34.05939,18.41535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:12:15,Tokai,12,NA,-34.05943,18.41538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:12:35,Tokai,13,NA,-34.05943,18.4154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:13:04,Tokai,14,NA,-34.05946,18.41543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:15:22,Tokai,15,NA,-34.05943,18.41547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:17:12,Tokai,16,NA,-34.05939,18.41552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:17:26,Tokai,17,NA,-34.0594,18.41552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,12:17:42,Tokai,18,NA,-34.05942,18.41549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:38:37,Tokai,19,NA,-34.05955,18.41481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:39:27,Tokai,20,NA,-34.05953,18.41476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:39:59,Tokai,21,NA,-34.05955,18.41478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:40:34,Tokai,22,NA,-34.05959,18.4148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:40:36,Tokai,23,NA,-34.05958,18.4148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:41:24,Tokai,24,NA,-34.0596,18.41481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:41:24,Tokai,25,NA,-34.05959,18.41482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:41:25,Tokai,26,NA,-34.0596,18.41482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:42:27,Tokai,27,NA,-34.05961,18.41482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:43:14,Tokai,28,NA,-34.05963,18.41487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:43:50,Tokai,29,NA,-34.05964,18.41486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:43:52,Tokai,30,NA,-34.05964,18.41487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:45:13,Tokai,31,NA,-34.05967,18.41493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:45:15,Tokai,32,NA,-34.05967,18.41493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:45:51,Tokai,33,NA,-34.05966,18.41491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:46:29,Tokai,34,NA,-34.05965,18.41488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,13:46:52,Tokai,35,NA,-34.05968,18.41488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:18:20,Tokai,36,NA,-34.05966,18.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:18:26,Tokai,37,NA,-34.05965,18.41499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:19:52,Tokai,38,NA,-34.05952,18.41486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:22:11,Tokai,39,NA,-34.05933,18.41475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:22:12,Tokai,40,NA,-34.05933,18.41474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:22:15,Tokai,41,NA,-34.05933,18.41475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:24:20,Tokai,42,NA,-34.05934,18.41474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:25:42,Tokai,43,NA,-34.05927,18.41476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:25:57,Tokai,44,NA,-34.05927,18.41474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:26:17,Tokai,45,NA,-34.05927,18.41476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:26:39,Tokai,46,NA,-34.05928,18.41477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:29:47,Tokai,47,NA,-34.05922,18.41482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:33:50,Tokai,48,NA,-34.05937,18.41515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:50:14,Tokai,49,NA,-34.05941,18.41535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
23/08/2018,14:52:06,Tokai,50,NA,-34.05944,18.41538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None
16/03/2021,10:25:20,Tokai,29,F,-34.05926599,18.41467397,1,1.31,3.6,0.02,NA,N,N,N,N,N,Y,NA,N,"Same plant as below, tree popper"
16/03/2021,10:25:24,Tokai,30,F,-34.059267,18.41467498,0.87,1.28,3.87,0.02,NA,N,N,N,N,N,Y,NA,N,"Same pant as above, tree popper"
16/03/2021,10:25:26,Tokai,31,F,-34.05928904,18.41468596,0.69,0.4,2.84,0.012,NA,N,N,N,N,N,N,NA,N,tree popper
16/03/2021,10:35:30,Tokai,32,F,-34.05932399,18.41472996,0.92,0.76,2.76,0.01,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:41:49,Tokai,33,F,-34.05946104,18.41484698,0.6,0.29,1.92,0.013,NA,N,N,N,N,N,Y,NA,N,"Pulled, baby pods"
16/03/2021,10:43:31,Tokai,34,F,-34.05953597,18.41475301,1.17,0.54,3.36,0.026,NA,N,N,Y,N,N,Y,NA,N,Pulled
16/03/2021,10:44:43,Tokai,35,F,-34.05952197,18.41479702,0.35,0.39,2.92,0.006,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:46:41,Tokai,36,F,-34.05951703,18.414808,0.35,0.37,2.18,0.006,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:47:42,Tokai,37,F,-34.05953203,18.41481697,0.78,0.54,2.52,0.023,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:49:05,Tokai,38,F,-34.05953497,18.41481697,0.5,0.35,1.21,0.009,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:49:50,Tokai,39,F,-34.05953002,18.414837,1.02,0.9,2,0.02,NA,N,N,N,N,N,Y,NA,N,"Pulled, well developed roots"
16/03/2021,10:49:51,Tokai,40,F,-34.05952902,18.414837,0.46,0.62,1.27,0.01,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:52:26,Tokai,21,B,-34.05953304,18.415009,1.01,0.35,1.31,0.013,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:52:29,Tokai,22,B,-34.05953103,18.41500699,0.73,1.01,1.5,0.02,NA,N,N,N,N,N,N,NA,N,Pulled
16/03/2021,10:52:33,Tokai,23,B,-34.059527,18.41499601,1.1,0.5,1.13,0.01,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:54:51,Tokai,41,F,-34.05949297,18.414909,1.53,1.37,2.55,0.06,NA,N,N,N,N,N,Y,NA,N,Tree popper
16/03/2021,10:56:03,Tokai,24,B,-34.05960898,18.41499902,0.6,0.45,1.2,0.012,NA,N,N,N,N,N,Y,NA,N,"Pulled, fungus, bio control?, scale insects"
16/03/2021,10:57:18,Tokai,42,F,-34.059512,18.41501797,0.13,0.17,0.41,0.004,NA,N,N,N,N,N,N,NA,N,Pulled
16/03/2021,10:58:35,Tokai,25,B,-34.05958802,18.41493398,1,0.75,1.7,0.012,NA,N,N,N,N,N,Y,NA,N,Pulled
16/03/2021,10:59:48,Tokai,43,F,-34.05961501,18.41500799,0.8,0.7,1.55,0.01,NA,N,N,N,N,N,Y,NA,N,Pulled
